"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-13691.6549666667,-13691.3,50.4946263586129,49.6671,-13775.3,-13609.49,1.00080053439086,2253.43011282753,2806.28786064567
"2","alpha0[1]",1.071956739,1.072915,0.108560194096318,0.102032532,0.8935858,1.2495525,1.0009189970337,2190.87754106213,2538.17756939616
"3","alpha0[2]",1.15134687,1.150435,0.0993114330382583,0.0944786849999997,0.98910445,1.3147735,1.00029697921052,1878.91032831155,2484.07449751293
"4","z_a_cu[1]",-0.143019890535,-0.127348,0.610355503917648,0.5905551624,-1.156549,0.825660349999999,1.00122372997297,2410.10311186173,2589.94493470382
"5","z_a_cu[2]",-1.52783294466667,-1.508685,0.481844180830804,0.474417174,-2.3534035,-0.75481455,1.00058506730784,2217.86695864588,2442.75794087027
"6","z_a_cu[3]",-0.447119251274,-0.4495815,0.482157666333993,0.4773312243,-1.247713,0.314181949999999,1.00148874619626,2539.41640237695,2604.09624668362
"7","z_a_cu[4]",0.975071099326667,0.9663775,0.450640001572971,0.4542723465,0.26089875,1.7207475,1.00056261189188,2459.42794398414,2633.4155242045
"8","z_a_cu[5]",0.367650155963667,0.3678855,0.376997116222463,0.3752075124,-0.24765365,0.99203095,1.00044671021873,2244.60931857873,2778.29775362295
"9","z_a_cu[6]",0.468087592755333,0.465717,0.371603763323162,0.3658841823,-0.15000615,1.082999,1.00079960866876,2225.13990575656,2662.99970509349
"10","z_a_cu[7]",0.74628127929,0.7452495,0.397622879904912,0.4024732677,0.11264255,1.3888415,1.00058896635997,2386.51544054214,2842.05776672872
"11","z_a_cu[8]",0.465893782113333,0.4668845,0.626209034958677,0.5991638793,-0.58570955,1.489998,0.999966997697875,2647.6226118102,2649.76199828341
"12","z_a_cu[9]",-0.812159183993333,-0.798173,0.530873633533082,0.5079231927,-1.7227015,0.0464226799999999,1.00008316523229,2514.44608937015,2959.96491120054
"13","z_a_cu[10]",-0.476436677965333,-0.473305,0.374266719909367,0.3728650044,-1.116844,0.1205389,1.00016967443413,2185.11292873648,2754.54069732483
"14","z_a_cu[11]",-0.3933277880331,-0.3780185,0.352526502349383,0.3491582304,-0.99576205,0.178318,1.00021340618853,2166.21005893839,2752.86965124802
"15","z_a_cu[12]",0.415210792348667,0.4003415,0.413359879657788,0.4054206765,-0.26052685,1.1071375,1.00032189283832,2281.3479301224,2796.47736071409
"16","z_a_cu[13]",0.4335861549587,0.4237085,0.449805458090162,0.4422106542,-0.29511135,1.20434,1.00043268262153,2397.65225722377,2605.35683303626
"17","z_a_cu[14]",0.469550730263,0.4628335,0.567322672141559,0.5614598787,-0.448622,1.4287775,1.00105168436072,2622.40448211344,2746.10292125155
"18","z_a_cu[15]",1.21055664402333,1.203635,0.455498095944493,0.4498942287,0.5022252,1.9622155,1.00031922508716,2349.25122314069,2656.61916867312
"19","z_a_cu[16]",-0.182640880659033,-0.17562,0.815347989615483,0.7812501396,-1.530728,1.1584945,0.999377846659251,2617.84615749169,2882.88032620534
"20","z_a_cu[17]",0.0654594783893333,0.0692854,0.574527055359551,0.57717484566,-0.8640654,1.0111505,1.00187460936449,2786.22049396029,2696.82833033726
"21","z_a_cu[18]",0.656480302384,0.6516065,0.620215408656317,0.6194666037,-0.32996785,1.6895345,1.00138442232087,2909.46943518207,2951.52398599073
"22","z_a_cu[19]",0.247703356453333,0.2565355,0.684814618469912,0.6767557503,-0.8890205,1.334293,1.0020889766509,2483.69900676302,2715.33272003832
"23","z_a_cu[20]",0.470287820846333,0.4700545,0.473245189818799,0.4789568952,-0.30561345,1.226758,1.00095044176107,2265.92138128126,2627.44770287766
"24","z_a_cu[21]",-0.420900424638557,-0.414637,0.421560492967208,0.4240651128,-1.119612,0.2622023,0.999787600052579,2491.81528640869,2879.47763173163
"25","z_a_cu[22]",-2.569666932,-2.56951,0.590382727267179,0.601527885,-3.5451995,-1.588466,0.999807908163329,2651.27228973408,2730.06843906243
"26","z_a_j[1]",-0.07196791299,-0.05842315,1.00738225202455,1.01134469289,-1.711487,1.5993155,0.999948524187319,3070.34765141329,2715.34023923156
"27","z_a_j[2]",0.0638210172606667,0.0711662,1.0103513969023,0.99850411668,-1.63841,1.7137545,0.999522021691159,2844.9441220153,2695.79198896793
"28","z_a_j[3]",-0.122119985014667,-0.123333,0.998487177549111,1.021311249,-1.725992,1.5474875,0.999904024156368,2886.96466116494,2805.71594775956
"29","z_a_j[4]",-0.0699827754222667,-0.07601365,0.998513753170709,0.99839047539,-1.673295,1.5756485,1.00141298370763,2776.44465511917,2776.771633823
"30","z_a_j[5]",0.0728199861333333,0.06440095,1.00844227476999,0.99265399947,-1.625081,1.749719,0.999980297294452,2918.09611960683,2961.61882121457
"31","z_a_j[6]",0.0431400385046667,0.0496389,1.00716387841978,0.98829730524,-1.60728,1.6982205,0.999913993951808,2671.59841927083,2678.48050111604
"32","z_a_j[7]",0.05308744305,0.05778615,0.992136003173999,0.9738413622,-1.607217,1.6761265,1.00194348942167,2526.93264987336,2769.22022496368
"33","z_a_j[8]",0.0495107603378667,0.046322,1.00489409911487,1.0075067604,-1.6368985,1.6754155,1.00175195500846,2802.66016246187,2915.96191571829
"34","z_a_j[9]",-0.00549393678833333,0.006523895,0.998206215843411,1.020075346227,-1.6330235,1.658964,1.00067290903302,2886.27705986046,2868.52260791449
"35","z_a_j[10]",-0.0113388109676667,-0.0224674,1.00427478280573,0.98010401286,-1.6193685,1.647811,1.00395207887245,2969.14332775049,2772.36469258717
"36","z_a_j[11]",-0.0856028664966667,-0.08338535,0.985758510976845,1.00670415489,-1.692279,1.5593315,0.999976269847552,2783.31556018579,2690.76654979046
"37","z_a_j[12]",-0.0777856649723333,-0.09037285,1.02075185157326,1.03792696959,-1.6622795,1.664389,1.00120356330998,3114.70180995297,3045.82951215508
"38","z_a_j[13]",0.0171022028753333,0.01847155,0.994298045160046,0.98833444437,-1.644501,1.659955,1.00124042384306,2912.5297823947,2894.04699116138
"39","z_a_j[14]",-0.074061466642,-0.07576175,1.0070770399078,1.01495497215,-1.7142125,1.592516,1.00051333417486,3019.36565176653,2590.07183515351
"40","z_a_j[15]",0.024289928805,0.016044,1.00811600728417,1.0355301243,-1.6145725,1.679546,1.00126241658396,2901.94967974596,2801.1383790638
"41","z_a_j[16]",-0.02378511878,-0.0405007,0.995915805592551,0.99535803948,-1.6474945,1.653609,1.00123429069413,3029.08241675393,2936.81874627202
"42","z_a_j[17]",-0.0200203313383333,-0.0185782,0.98806226520285,1.02742652922,-1.6526725,1.5856015,0.999782497222662,3010.75224477435,2807.91911761024
"43","z_a_j[18]",0.0583921419249667,0.0468272,1.0032084745737,0.98154169008,-1.6077835,1.702649,1.00139046964329,2998.08522949633,2235.7175289614
"44","z_a_j[19]",-0.006841359329,-0.0290772,1.00324400917017,1.02513754308,-1.635588,1.6357615,1.00059358895117,3084.75950124999,2764.28790702591
