GFE_ID,WATERBODY,WATERSHED_CDE,SPECIES_QUALIFIED,StatArea.CU,CU_NAME,AREA,BroodYear,MAX_ESTIMATE,Stock_source,SpeciesId,CU_Name,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7,ER_source,Age_source,Returns,Recruits
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20833.333333333336
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1954,15000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,389830,NA,NA,NA,NA,NA,NA,1203707,0.28,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,20833.333333333336,33333.333333333336
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1956,15000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,541159,NA,NA,NA,NA,NA,NA,1505384,0.55,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,33333.333333333336,92105.26315789473
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1958,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,574196,NA,NA,NA,NA,NA,NA,529807,0.62,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,92105.26315789473,18292.682926829268
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1960,7500,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,218554,NA,NA,NA,NA,NA,NA,1421689,0.59,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,18292.682926829268,7142.857142857143
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1962,3500,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,697069,NA,NA,NA,NA,NA,NA,1435127,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,7142.857142857143,8139.534883720929
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1964,3500,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,622955,NA,NA,NA,NA,NA,NA,4682506,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,8139.534883720929,124999.99999999999
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1966,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1331478,NA,NA,NA,NA,NA,NA,5111165,0.72,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,124999.99999999999,120689.65517241378
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1968,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1489447,NA,NA,NA,NA,NA,NA,3529217,0.71,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,120689.65517241378,45454.54545454546
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1970,15000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1161461,NA,NA,NA,NA,NA,NA,1458530,0.67,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,45454.54545454546,102040.81632653062
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1972,50000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,711634,NA,NA,NA,NA,NA,NA,2679026,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,102040.81632653062,139534.88372093023
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1974,60000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1139438,NA,NA,NA,NA,NA,NA,5460095,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,139534.88372093023,177419.35483870964
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1976,55000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1699990,NA,NA,NA,NA,NA,NA,2447073,0.69,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,177419.35483870964,108695.65217391305
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1978,50000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1130452,NA,NA,NA,NA,NA,NA,2606555,0.54,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,108695.65217391305,36363.63636363636
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1980,20000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1445426,NA,NA,NA,NA,NA,NA,770502,0.45,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,36363.63636363636,6333.333333333333
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1982,4750,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,579890,NA,NA,NA,NA,NA,NA,609908,0.25,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,6333.333333333333,6451.612903225807
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1984,4000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,378787,NA,NA,NA,NA,NA,NA,1624020,0.38,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,6451.612903225807,47297.2972972973
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1986,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1196814,NA,NA,NA,NA,NA,NA,2361240,0.26,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,47297.2972972973,74324.32432432432
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1988,55000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1749737,NA,NA,NA,NA,NA,NA,3439260,0.26,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,74324.32432432432,280898.8764044944
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1990,250000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,3059604,NA,NA,NA,NA,NA,NA,3046013,0.11,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,280898.8764044944,13698.630136986301
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1992,10000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,2209392,NA,NA,NA,NA,NA,NA,1522311,0.27,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,13698.630136986301,40697.67441860465
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1994,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1315430,NA,NA,NA,NA,NA,NA,2384426,0.14,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,40697.67441860465,74226.80412371134
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1996,72000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,2324225,NA,NA,NA,NA,NA,NA,2298946,0.03,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,74226.80412371134,78947.36842105264
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1998,75000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,2189060,NA,NA,NA,NA,NA,NA,5905014,0.05,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,78947.36842105264,472527.47252747254
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2000,430000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,5365526,NA,NA,NA,NA,NA,NA,884689,0.09,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,472527.47252747254,156547.72727272726
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2002,137762,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,779346,NA,NA,NA,NA,NA,NA,1654072,0.12,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,156547.72727272726,168318.085106383
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2004,158219,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1546844,NA,NA,NA,NA,NA,NA,649242,0.06,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,168318.085106383,66875
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2006,61525,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,596321,NA,NA,NA,NA,NA,NA,492649,0.08,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,66875,156182.47422680413
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2008,151497,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,480239,NA,NA,NA,NA,NA,NA,907790,0.03,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,156182.47422680413,247876.404494382
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2010,220610,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,803846,NA,NA,NA,NA,NA,NA,2426437,0.11,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,247876.404494382,1192373.7373737374
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2012,1180450,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,2409508,NA,NA,NA,NA,NA,NA,3920552,0.01,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,1192373.7373737374,506651.64835164836
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2014,461053,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,3579638,NA,NA,NA,NA,NA,NA,708194,0.09,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,506651.64835164836,NA
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2016,181986,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2018,73674,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,ADAM RIVER,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2020,370625,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.5555555555555
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1954,400,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,389830,NA,NA,NA,NA,NA,NA,1203707,0.28,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,555.5555555555555,888.888888888889
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1956,400,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,541159,NA,NA,NA,NA,NA,NA,1505384,0.55,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,888.888888888889,19736.842105263157
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1958,7500,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,574196,NA,NA,NA,NA,NA,NA,529807,0.62,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,19736.842105263157,18292.682926829268
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1960,7500,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,218554,NA,NA,NA,NA,NA,NA,1421689,0.59,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,18292.682926829268,71428.57142857143
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1962,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,697069,NA,NA,NA,NA,NA,NA,1435127,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,71428.57142857143,81395.3488372093
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1964,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,622955,NA,NA,NA,NA,NA,NA,4682506,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,81395.3488372093,267857.14285714284
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1966,75000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1331478,NA,NA,NA,NA,NA,NA,5111165,0.72,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,267857.14285714284,189655.17241379307
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1968,55000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1489447,NA,NA,NA,NA,NA,NA,3529217,0.71,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,189655.17241379307,106060.60606060608
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1970,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1161461,NA,NA,NA,NA,NA,NA,1458530,0.67,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,106060.60606060608,6122.448979591837
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1972,3000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,711634,NA,NA,NA,NA,NA,NA,2679026,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,6122.448979591837,34883.72093023256
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1974,15000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1139438,NA,NA,NA,NA,NA,NA,5460095,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,34883.72093023256,322580.64516129025
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1976,100000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1699990,NA,NA,NA,NA,NA,NA,2447073,0.69,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,322580.64516129025,260869.56521739133
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1978,120000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1130452,NA,NA,NA,NA,NA,NA,2606555,0.54,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,260869.56521739133,618181.8181818181
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1980,340000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1445426,NA,NA,NA,NA,NA,NA,770502,0.45,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,618181.8181818181,113333.33333333333
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1982,85000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,579890,NA,NA,NA,NA,NA,NA,609908,0.25,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,113333.33333333333,80645.16129032258
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1984,50000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,378787,NA,NA,NA,NA,NA,NA,1624020,0.38,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,80645.16129032258,202702.7027027027
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1986,150000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1196814,NA,NA,NA,NA,NA,NA,2361240,0.26,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,202702.7027027027,304054.0540540541
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1988,225000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1749737,NA,NA,NA,NA,NA,NA,3439260,0.26,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,304054.0540540541,280898.8764044944
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1990,250000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,3059604,NA,NA,NA,NA,NA,NA,3046013,0.11,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,280898.8764044944,117397.2602739726
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1992,85700,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,2209392,NA,NA,NA,NA,NA,NA,1522311,0.27,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,117397.2602739726,81395.3488372093
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1994,70000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1315430,NA,NA,NA,NA,NA,NA,2384426,0.14,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,81395.3488372093,77319.58762886598
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1996,75000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,2324225,NA,NA,NA,NA,NA,NA,2298946,0.03,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,77319.58762886598,84210.52631578948
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,1998,80000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,2189060,NA,NA,NA,NA,NA,NA,5905014,0.05,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,84210.52631578948,549450.5494505494
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2000,500000,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,5365526,NA,NA,NA,NA,NA,NA,884689,0.09,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,549450.5494505494,9280.681818181818
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2002,8167,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,779346,NA,NA,NA,NA,NA,NA,1654072,0.12,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,9280.681818181818,145982.97872340426
852,AHNUHATI RIVER,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,PKE,PKE-4,SOUTHERN FJORDS,12,2004,137224,Data/NuSEDS/NuSEDS_20220309.csv,PKE,Southern Fjords,1546844,NA,NA,NA,NA,NA,NA,649242,0.06,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,145982.97872340426,11740.217391304348
