SpeciesId,CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
CN,CN_53,Middle Skeena-large lakes,2002,17529.28189,,1152.376293,13604.29898,18617.93135,6438.7952,43.03250779,39856.43433,0.412330106,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2003,27465.57588,,2059.105795,9377.485928,34990.25277,5020.459242,40.91748901,51488.22123,0.371949061,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2004,13425.95272,,1419.348079,17623.90229,27282.60994,4773.707051,41.75385759,51141.32122,0.345368534,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2005,14969.58318,,2667.500869,13741.71415,25941.68803,4871.283385,43.84800186,47266.03444,0.439077704,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2006,26681.71396,,2079.904543,13066.31816,26471.94571,5115.600217,27.09540759,46760.86403,0.440471293,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2007,21447.81704,,1977.678636,13333.39852,27799.63318,3161.130886,28.54405324,46300.38528,0.347498533,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2008,27892.1044,,2018.103117,14002.12859,17178.48841,3330.139545,51.84285108,36580.70252,0.548493483,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2009,31045.55459,,2119.32009,8652.466825,18096.92976,6048.332625,46.12514656,34963.17444,0.355469714,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2010,30700.16651,,1309.611367,9115.067669,32868.36758,5381.267098,12.38540626,48686.69912,0.329695215,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2011,26807.55233,,1379.62924,16555.15044,29243.34292,1444.964063,,48623.08667,0.426410596,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2012,29779.66856,,2505.737802,14729.2968,7852.347567,,,25087.38217,0.39324884,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2013,18829.90351,,2229.382084,3955.073065,,,,6184.455149,0.379141017,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2014,19708.79702,,598.6279691,,,,,598.6279691,0.383142234,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_53,Middle Skeena-large lakes,2015,32317.53859,,,,,,,0,0.443083658,,0.04318,0.28528,0.5664,0.10422,0.00089
CN,CN_54,Middle Skeena-mainstem tributaries,1980,566.1945621,,,1106.339289,5936.50288,4741.687101,67.77755228,11852.30682,,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1981,1638.666132,,138.2924111,3324.441613,9297.425688,3456.655166,139.5247204,16356.3396,,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1982,,,415.5552016,5206.558385,6777.755228,7115.760738,72.97457153,19588.60412,,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1983,1130.114574,,650.8197981,3795.542928,13952.47204,3721.703148,104.4591363,22224.99705,,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1984,1942.482882,,474.442866,7813.38434,7297.457153,5327.415954,116.7983832,21029.4987,0.542681857,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1985,5226.411342,,976.6730425,4086.576006,10445.91363,5956.717544,246.9371463,21712.81737,0.59051835,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1986,8710.685571,,510.8220007,5849.711635,11679.83832,12593.79446,73.30707455,30707.47349,0.564236188,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1987,8710.685571,,731.2139544,6540.70946,24693.71463,3738.660802,85.52059863,35789.81944,0.402238422,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1988,10452.82268,,817.5886825,13828.48019,7330.707455,4361.55053,63.4074679,26401.73433,0.651547197,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1989,7839.617014,,1728.560024,4105.196175,8552.059863,3233.780863,87.16403354,17706.76096,0.500328208,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1990,11323.89124,,513.1495218,4789.153523,6340.74679,4445.365711,76.8888424,16165.30439,0.495790762,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1991,8188.044436,,598.6441904,3550.818202,8716.403354,3921.330962,90.96018879,16878.1569,0.673934462,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1992,28745.26238,,443.8522753,4881.185878,7688.88424,4638.969628,110.4084403,17763.30046,0.458571151,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1993,7621.849874,,610.1482348,4305.775174,9096.018879,5630.830454,125.5022619,19768.275,0.516411414,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1994,9581.754128,,538.2218968,5093.770572,11040.84403,6400.615357,149.7903406,23223.24219,0.478882293,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1995,5052.197631,,636.7213215,6182.872655,12550.22619,7639.307373,65.54156231,27074.6691,0.629403375,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1996,10975.46382,,772.8590819,7028.126666,14979.03406,3342.619678,105.3490617,26227.98855,0.414337923,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1997,9233.326705,,878.5158333,8388.259076,6554.156231,5372.802149,73.17433271,21266.90762,0.441457248,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1998,13927.07074,,1048.532385,3670.327489,10534.90617,3731.890968,132.4195618,19118.07658,0.287852476,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,1999,12194.9598,,458.7909362,5899.547458,7317.433271,6753.397654,166.433993,20595.60331,0.486264428,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2000,15409.41228,,737.4434322,4097.762632,13241.95618,8488.133642,163.3478704,26728.64376,0.428921169,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2001,18263.02053,,512.2203289,7415.495463,16643.3993,8330.741391,99.06091754,33000.9174,0.432912155,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2002,8281.112641,,926.9369329,9320.303607,16334.78704,5052.106795,39.43503671,31673.56941,0.412330106,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2003,14225.38408,,1165.037951,9147.480743,9906.091754,2011.186872,50.82545814,22280.62278,0.371949061,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2004,10298.97746,,1143.435093,5547.411382,3943.503671,2592.098365,45.44163576,13271.89015,0.345368534,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2005,15969.5732,,693.4264228,2208.362056,5082.545814,2317.523424,43.11055401,10344.96827,0.439077704,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2006,20021.78834,,276.045257,2846.225656,4544.163576,2198.638254,37.65950469,9902.732247,0.440471293,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2007,22915.71589,,355.7782069,2544.731602,4311.055401,1920.634739,48.3548237,9180.554773,0.347498533,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2008,9616.229712,,318.0914503,2414.191024,3765.950469,2466.096009,49.68220339,9014.011156,0.548493483,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2009,5464.671229,,301.773878,2108.932262,4835.48237,2533.792373,35.42561864,9815.406502,0.355469714,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2010,7324.73777,,263.6165328,2707.870127,4968.220339,1806.70655,32.65914096,9779.07269,0.329695215,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2011,5603.940763,,338.4837659,2782.20339,3542.561864,1665.616189,,8328.865208,0.426410596,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2012,5623.836411,,347.7754237,1983.834644,3265.914096,,,5597.524164,0.39324884,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2013,5026.966981,,247.9793305,1828.911894,,,,2076.891224,0.379141017,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2014,6413.030436,,228.6139867,,,,,228.6139867,0.383142234,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_54,Middle Skeena-mainstem tributaries,2015,5948.798656,,,,,,,0,0.443083658,,0.03255,0.26046,0.46511,0.2372,0.00465
CN,CN_55,Upper Bulkley River,1980,738.978996,,,49.84433471,382.6582981,87.27990585,0,519.7825386,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1981,369.489498,,6.450443316,87.67103864,490.6188647,47.67040792,0,632.4107546,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1982,147.7957992,,11.34566382,112.4059394,267.9654748,195.7668158,0,587.4838938,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1983,591.1831968,,14.54665098,61.39370717,1100.446798,96.32526671,0,1272.712423,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1984,295.5915984,,7.945067987,252.1239295,541.4647568,57.76756779,0,859.3013221,0.054268186,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1985,517.2852972,,32.62780264,124.0552677,324.7237523,235.484106,0,716.8909287,0.059051835,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1986,665.0810964,,16.05421112,74.39762518,1323.706111,268.5303862,0,1682.688334,0.056423619,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1987,369.489498,,9.627927965,303.274985,1509.466262,212.2749742,0,2034.644149,0.040223842,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1988,1477.957992,,39.247351,345.8345883,1193.242658,76.8866385,0,1655.211236,0.06515472,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1989,738.978996,,44.75506436,273.3844364,432.1961043,68.35646853,0,818.6920736,0.050032821,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1990,443.3873976,,35.37916236,99.0206708,384.2462095,196.0772222,0,714.7232648,0.049579076,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1991,1773.54959,,12.81443975,88.03484584,1102.191658,146.2784967,0,1349.31944,0.067393446,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1992,2069.141189,,11.39274476,252.5236952,822.2624587,207.2794423,0,1293.458341,0.045857115,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1993,1625.753791,,32.67953703,188.388973,1165.161713,132.7323646,0,1518.962588,0.051641141,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1994,591.1831968,,24.37974945,266.9507969,746.1167766,489.5058528,0,1526.953176,0.047888229,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1995,517.2852972,,34.54657371,170.9431968,2751.616233,1071.240743,0,4028.346747,0.062940337,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1996,1517.862858,,22.12206076,630.4242044,6021.67145,209.970571,0,6884.188287,0.041433792,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1997,1129.159906,,81.58430881,1379.62823,1180.289119,243.3046489,,2884.806306,0.044145725,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1998,1625.753791,,178.5401239,270.4166444,1367.667041,,0,1816.62381,0.028785248,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,1999,1019.791015,,34.99509516,313.3468963,,118.6781363,0,467.0201278,0.048626443,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2000,3783.57246,,40.55077481,,667.1149784,147.4120753,,855.0778285,0.042892117,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2001,8276.564755,,,152.8430544,828.6345444,,,981.4775987,0.043291215,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2002,1625.753791,,19.77968939,189.8488848,,,,209.6285742,0.041233011,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2003,1891.78623,,24.56867921,,,,,24.56867921,0.037194906,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2004,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2005,916.3339551,,,,,,,0,0.04390777,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2006,1138.027654,,,,,,,0,0.044047129,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2007,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2008,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2009,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2010,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2011,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2012,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2013,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2014,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_55,Upper Bulkley River,2015,,,,,,,,0,,,0.02063,0.15947,0.69606,0.12382,0
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1980,,,,,,309.3254016,5.155229187,314.4806308,,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1981,,,,,1238.645331,282.5556569,4.04214749,1525.243135,,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1982,,,,760.5481203,1131.450063,221.5481791,2.833014984,2116.379377,,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1983,,,299.3818396,694.7285048,887.1551324,155.2762022,6.537689111,2043.079368,,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1984,,,273.472634,544.727495,621.7793362,358.327627,3.314922628,1801.622015,,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1985,,,214.4263002,381.7824954,1434.867101,181.6893307,3.37251771,2216.137745,,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1986,2137.5,,150.2846996,881.0314373,727.5465902,184.8460897,3.571529666,1947.280347,0.182145116,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1987,1930.406053,,346.8088414,446.7252875,740.1873393,195.7538403,12.42336079,1741.898669,0.191406254,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1988,1503.185041,,175.8487528,454.4869104,783.8657254,680.9184888,4.13193857,2099.251816,0.196973321,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1989,1068.052529,,178.9040347,481.3061408,2726.631898,226.4695854,3.99267418,3617.304333,0.185908114,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1990,2460,,189.4611452,1674.195763,906.8621367,218.8365705,5.813858988,2995.169474,0.1874679,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1991,1019.11785,,659.0297102,556.8279121,876.2969188,318.6548426,5.46324945,2416.272633,0.336133587,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1992,907.5,,219.1895032,538.0603776,1276.003623,299.4381008,4.364633462,2337.056238,0.418938529,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1993,1038.758236,,211.8018589,783.4867113,1199.053177,239.2234816,4.105464728,2437.670693,0.371956243,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1994,3702.582102,,308.4113768,736.237902,957.9331251,225.0185668,10.89088515,2238.491856,0.356430751,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1995,973.1145268,,289.8123756,588.1863189,901.0517587,596.9242287,5.196958084,2381.17164,0.491442827,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1996,1107.610031,,231.5334132,553.2602467,2390.289983,284.8427978,7.275603811,3467.202044,0.400964316,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1997,1635.294957,,217.7851289,1467.676427,1140.608562,398.7723803,5.994752944,3230.837251,0.39261888,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1998,1462.117686,,577.7355263,700.3519704,1596.821808,328.5695542,5.988888285,3209.467747,0.422088969,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,1999,982.0193411,,275.6862526,980.4742278,1315.705539,328.2481151,13.00067904,2913.114814,0.51415029,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2000,1301.740099,,385.9534593,807.8643253,1314.418386,712.5610272,7.954684722,3228.751883,0.315313693,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2001,4010.814933,,318.0073705,807.0739927,2853.339509,435.9924817,6.76902788,4421.182381,0.204758328,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2002,1452.483553,,317.6962643,1751.99627,1745.863899,371.0071947,8.59493869,4195.158567,0.396479962,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2003,2425.444868,,689.6550689,1071.988465,1485.640452,471.0844968,6.1152676,3724.48375,0.280133356,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2004,1690.632426,,421.9770848,912.2070905,1886.384401,335.1749051,3.858072316,3559.601554,0.391013606,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2005,1864.795872,,359.0808123,1158.270309,1342.155637,211.4591065,3.127500649,3074.093365,0.327620023,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2006,4466.942476,,455.9410334,824.1051099,846.7550145,171.4168213,3.049937987,2301.267917,0.258051078,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2007,2827.872243,,324.400386,519.921174,686.4119282,167.1656487,4.563884988,1702.463022,0.232344266,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2008,2507.695495,,204.6615505,421.4679446,669.3887706,250.1443629,6.76320105,1552.42583,0.200021746,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2009,3350.32206,,165.906463,411.0154526,1001.664091,370.687829,3.690576001,1952.964411,0.158268735,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2010,2348.138099,,161.7919485,615.037834,1484.361602,202.2787132,2.147523639,2465.617621,0.170840934,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2011,1226.327267,,242.1032322,911.4218558,809.9935615,117.704748,,2081.223397,0.313618285,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2012,1109.83205,,358.7717128,497.3490516,471.3303072,,,1327.451072,0.233716386,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2013,1023.36915,,195.7762698,289.4043761,,,,485.1806459,0.275445603,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2014,1470.253054,,113.9210159,,,,,113.9210159,0.304355936,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_57,Portland Sound-Observatory Inlet-Lower Nass,2015,2332.936073,,,,,,,0,0.255130442,,0.11455,0.291,0.47393,0.11835,0.00215
CN,CN_58,Upper Nass,1980,,,,,,5655.776337,0,5655.776337,,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1981,,,,,26597.43466,3060.413063,0,29657.84773,,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1982,,,,11999.41736,14392.21278,2420.014087,0,28811.64423,,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1983,,,2063.594069,6493.038526,11380.60679,4376.564604,0,24313.80398,,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1984,,,1116.637199,5134.354211,20581.68219,3748.893948,0,30581.56755,,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1985,,,882.9781127,9285.414092,17629.9337,1372.02337,0,29170.34927,,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1986,36523.34302,,1596.854653,7953.734457,6452.218008,4182.104065,0,20184.91118,0.211435193,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1987,19539.87905,,1367.839684,2910.914446,19667.19209,5404.876632,0,29350.82285,0.22034778,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1988,15345.10691,,500.6031213,8872.842408,25417.52794,4519.010244,0,39309.98372,0.225696682,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1989,28133.12091,,1525.902834,11467.10312,21251.56169,2434.456925,0,36679.02457,0.21504698,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1990,24051.46014,,1972.049582,9587.629843,11448.52716,4910.375322,0,27918.58191,0.216575069,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1991,6906.565384,,1648.828062,5164.99645,23092.0353,4152.065244,0,34057.92505,0.385304952,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1992,16808,,888.2477971,10417.95845,19525.92844,5329.482355,0,36161.61705,0.509227409,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1993,24814,,1791.623428,8809.111395,25062.97107,3337.604035,0,39001.30993,0.439378062,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1994,21169,,1514.942724,11307.145,15695.75952,3812.452413,0,32330.29965,0.427973547,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1995,7844,,1944.540859,7081.132885,17928.83027,5207.384539,0,32161.88855,0.606545437,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1996,21842,,1217.774445,8088.581471,24488.78135,3199.548323,0,36994.68559,0.456828706,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1997,18702,,1391.029934,11048.09963,15046.52454,4945.161973,0,32430.81608,0.449974304,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1998,23212.99767,,1899.991656,6788.230901,23255.62658,3779.328114,0,35723.17725,0.468130245,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,1999,11544,,1167.402766,10491.76257,17773.05654,3066.68392,0,32498.90579,0.577642119,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2000,18046.70399,,1804.315855,8018.304242,14421.70276,4653.184815,0,28897.50767,0.421967099,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2001,28329,,1378.944042,6506.342912,21882.54481,4354.59588,0,34122.42764,0.335690152,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2002,13352,,1118.925214,9872.297514,20478.36982,3290.803231,0,34760.39577,0.490414871,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2003,25848.36761,,1697.783649,9238.804773,15475.66925,4373.77621,0,30786.03388,0.361719324,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2004,15184.75174,,1588.839037,6981.839286,20568.5692,3047.330143,0,32186.57767,0.509372154,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2005,13706.4869,,1200.698476,9279.498175,14330.6877,2058.83588,0,26869.72023,0.454221737,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2006,23594.27408,,1595.837266,6465.281519,9682.093057,1763.272833,0,19506.48468,0.380822148,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2007,22136.3129,,1111.863701,4368.070718,8292.147919,1839.675679,0,15611.75802,0.379250293,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2008,19630,,751.1968751,3740.997768,8651.447785,2467.93138,0,15611.57381,0.271587349,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2009,26226,,643.356304,3903.095696,11605.94757,3575.29975,0,19727.69932,0.26779179,,0.04455,0.25907,0.57425,0.12211,0
CN,CN_58,Upper Nass,2010,18381,,671.2330178,5236.016577,16813.5718,1949.792545,0,24670.61394,0.263438994,,0.04455,0.25907,0.57425,0.12211,0
