"year","month","lon","lat","id","sst"
1955,6,-126,48,5,11.8524465560913
1955,6,-124,48,6,12.3402509689331
1955,6,-134,50,7,9.49316596984863
1955,6,-132,50,8,9.89413261413574
1955,6,-130,50,9,10.3332862854004
1955,6,-128,50,10,10.9074487686157
1955,6,-126,50,11,11.6584358215332
1955,6,-124,50,12,12.2152938842773
1955,6,-134,52,13,9.42601871490479
1955,6,-132,52,14,9.89760303497314
1955,6,-130,52,15,10.3305311203003
1955,6,-128,52,16,10.730318069458
1955,6,-126,52,17,NA
1955,6,-124,52,18,NA
1955,6,-134,54,19,9.35608673095703
1955,6,-132,54,20,9.79791641235352
1955,6,-130,54,21,10.2125701904297
1955,6,-128,54,22,NA
1955,6,-126,54,23,NA
1955,6,-124,54,24,NA
1955,6,-134,56,25,9.21186923980713
1955,6,-132,56,26,9.56320285797119
1955,6,-130,56,27,NA
1955,6,-128,56,28,NA
1955,6,-126,56,29,NA
1955,6,-124,56,30,NA
1955,7,-134,48,1,12.3785085678101
1955,7,-132,48,2,12.6503601074219
1955,7,-130,48,3,13.0154714584351
1955,7,-128,48,4,13.4743337631226
1955,7,-126,48,5,13.853928565979
1955,7,-124,48,6,14.0619144439697
1955,7,-134,50,7,12.2106847763062
1955,7,-132,50,8,12.505202293396
1955,7,-130,50,9,12.796537399292
1955,7,-128,50,10,13.1411790847778
1955,7,-126,50,11,13.5657157897949
1955,7,-124,50,12,13.8858575820923
1955,7,-134,52,13,12.0980386734009
1955,7,-132,52,14,12.4022264480591
1955,7,-130,52,15,12.6935977935791
1955,7,-128,52,16,12.9650430679321
1955,7,-126,52,17,NA
1955,7,-124,52,18,NA
1955,7,-134,54,19,11.9073905944824
1955,7,-132,54,20,12.1675624847412
1955,7,-130,54,21,12.5166673660278
1955,7,-128,54,22,NA
1955,7,-126,54,23,NA
1955,7,-124,54,24,NA
1955,7,-134,56,25,11.6960439682007
1955,7,-132,56,26,11.8942518234253
1955,7,-130,56,27,NA
1955,7,-128,56,28,NA
1955,7,-126,56,29,NA
1955,7,-124,56,30,NA
1956,4,-134,48,1,7.12142038345337
1956,4,-132,48,2,7.46450281143188
1956,4,-130,48,3,7.92214870452881
1956,4,-128,48,4,8.52457427978516
1956,4,-126,48,5,9.20058727264404
1956,4,-124,48,6,9.62527084350586
1956,4,-134,50,7,6.76702356338501
1956,4,-132,50,8,7.22653818130493
1956,4,-130,50,9,7.74602842330933
1956,4,-128,50,10,8.33518695831299
1956,4,-126,50,11,8.99103164672852
1956,4,-124,50,12,9.43894195556641
1956,4,-134,52,13,6.71229648590088
1956,4,-132,52,14,7.20871782302856
1956,4,-130,52,15,7.66424131393433
1956,4,-128,52,16,8.15076541900635
1956,4,-126,52,17,NA
1956,4,-124,52,18,NA
1956,4,-134,54,19,6.69457626342773
1956,4,-132,54,20,7.09363603591919
1956,4,-130,54,21,7.47836923599243
1956,4,-128,54,22,NA
1956,4,-126,54,23,NA
1956,4,-124,54,24,NA
1956,4,-134,56,25,6.61408424377441
1956,4,-132,56,26,6.93363475799561
1956,4,-130,56,27,NA
1956,4,-128,56,28,NA
1956,4,-126,56,29,NA
1956,4,-124,56,30,NA
1956,5,-134,48,1,9.29259777069092
1956,5,-132,48,2,9.86688709259033
1956,5,-130,48,3,10.4993324279785
1956,5,-128,48,4,11.0865325927734
1956,5,-126,48,5,11.5979251861572
1956,5,-124,48,6,11.9178199768066
1956,5,-134,50,7,8.99172782897949
1956,5,-132,50,8,9.60300636291504
1956,5,-130,50,9,10.1999883651733
1956,5,-128,50,10,10.7617073059082
1956,5,-126,50,11,11.3319492340088
1956,5,-124,50,12,11.6996097564697
1956,5,-134,52,13,8.88353443145752
1956,5,-132,52,14,9.47352313995361
1956,5,-130,52,15,9.98355484008789
1956,5,-128,52,16,10.4489517211914
1956,5,-126,52,17,NA
1956,5,-124,52,18,NA
1956,5,-134,54,19,8.74661540985107
1956,5,-132,54,20,9.23570919036865
1956,5,-130,54,21,9.67821884155273
1956,5,-128,54,22,NA
1956,5,-126,54,23,NA
1956,5,-124,54,24,NA
1956,5,-134,56,25,8.54562759399414
1956,5,-132,56,26,8.92952060699463
1956,5,-130,56,27,NA
1956,5,-128,56,28,NA
1956,5,-126,56,29,NA
1956,5,-124,56,30,NA
1956,6,-134,48,1,10.5201559066772
1956,6,-132,48,2,11.1070404052734
1956,6,-130,48,3,11.7788228988647
1956,6,-128,48,4,12.4502658843994
1956,6,-126,48,5,13.0582790374756
1956,6,-124,48,6,13.4357833862305
1956,6,-134,50,7,10.4258899688721
1956,6,-132,50,8,11.0690994262695
1956,6,-130,50,9,11.6918992996216
1956,6,-128,50,10,12.2719306945801
1956,6,-126,50,11,12.881462097168
1956,6,-124,50,12,13.3065528869629
1956,6,-134,52,13,10.5442218780518
1956,6,-132,52,14,11.1965923309326
1956,6,-130,52,15,11.7375650405884
1956,6,-128,52,16,12.1671447753906
1956,6,-126,52,17,NA
1956,6,-124,52,18,NA
1956,6,-134,54,19,10.6424169540405
1956,6,-132,54,20,11.2019863128662
1956,6,-130,54,21,11.6762475967407
1956,6,-128,54,22,NA
1956,6,-126,54,23,NA
1956,6,-124,54,24,NA
1956,6,-134,56,25,10.6324338912964
1956,6,-132,56,26,11.0440483093262
1956,6,-130,56,27,NA
1956,6,-128,56,28,NA
1956,6,-126,56,29,NA
1956,6,-124,56,30,NA
1956,7,-134,48,1,13.6988048553467
1956,7,-132,48,2,13.8402853012085
1956,7,-130,48,3,13.9459571838379
1956,7,-128,48,4,13.9849109649658
1956,7,-126,48,5,13.9806671142578
1956,7,-124,48,6,13.9530982971191
1956,7,-134,50,7,13.2513380050659
1956,7,-132,50,8,13.4460163116455
1956,7,-130,50,9,13.5114603042603
1956,7,-128,50,10,13.533953666687
1956,7,-126,50,11,13.6266441345215
1956,7,-124,50,12,13.7197113037109
1956,7,-134,52,13,12.9472856521606
1956,7,-132,52,14,13.1581153869629
1956,7,-130,52,15,13.2690162658691
1956,7,-128,52,16,13.3439378738403
1956,7,-126,52,17,NA
1956,7,-124,52,18,NA
1956,7,-134,54,19,12.7049398422241
1956,7,-132,54,20,12.8963584899902
1956,7,-130,54,21,13.1121368408203
1956,7,-128,54,22,NA
1956,7,-126,54,23,NA
1956,7,-124,54,24,NA
1956,7,-134,56,25,12.5351123809814
1956,7,-132,56,26,12.6780090332031
1956,7,-130,56,27,NA
1956,7,-128,56,28,NA
1956,7,-126,56,29,NA
1956,7,-124,56,30,NA
1957,4,-134,48,1,7.84471940994263
1957,4,-132,48,2,8.0747184753418
1957,4,-130,48,3,8.38229274749756
1957,4,-128,48,4,8.78323364257812
1957,4,-126,48,5,9.24393367767334
1957,4,-124,48,6,9.51709938049316
1957,4,-134,50,7,7.22026920318604
1957,4,-132,50,8,7.55121612548828
1957,4,-130,50,9,7.95415544509888
1957,4,-128,50,10,8.44037055969238
1957,4,-126,50,11,8.98974323272705
1957,4,-124,50,12,9.335129737854
1957,4,-134,52,13,6.85567378997803
1957,4,-132,52,14,7.20968818664551
1957,4,-130,52,15,7.59939527511597
1957,4,-128,52,16,8.08127880096436
1957,4,-126,52,17,NA
1957,4,-124,52,18,NA
1957,4,-134,54,19,6.51171255111694
1957,4,-132,54,20,6.80825519561768
1957,4,-130,54,21,7.18020296096802
1957,4,-128,54,22,NA
1957,4,-126,54,23,NA
1957,4,-124,54,24,NA
1957,4,-134,56,25,6.15005016326904
1957,4,-132,56,26,6.42228269577026
1957,4,-130,56,27,NA
1957,4,-128,56,28,NA
1957,4,-126,56,29,NA
1957,4,-124,56,30,NA
1957,5,-134,48,1,9.7998743057251
1957,5,-132,48,2,10.2000255584717
1957,5,-130,48,3,10.6489028930664
1957,5,-128,48,4,11.1016654968262
1957,5,-126,48,5,11.54603099823
1957,5,-124,48,6,11.8310327529907
1957,5,-134,50,7,9.38221740722656
1957,5,-132,50,8,9.81886672973633
1957,5,-130,50,9,10.2726993560791
1957,5,-128,50,10,10.7491979598999
1957,5,-126,50,11,11.2742624282837
1957,5,-124,50,12,11.6100492477417
1957,5,-134,52,13,9.15152454376221
1957,5,-132,52,14,9.59417247772217
1957,5,-130,52,15,10.0139646530151
1957,5,-128,52,16,10.4332666397095
1957,5,-126,52,17,NA
1957,5,-124,52,18,NA
1957,5,-134,54,19,8.87461471557617
1957,5,-132,54,20,9.27148818969727
1957,5,-130,54,21,9.67175197601318
1957,5,-128,54,22,NA
1957,5,-126,54,23,NA
1957,5,-124,54,24,NA
1957,5,-134,56,25,8.53961277008057
1957,5,-132,56,26,8.87509536743164
1957,5,-130,56,27,NA
1957,5,-128,56,28,NA
1957,5,-126,56,29,NA
1957,5,-124,56,30,NA
1957,6,-134,48,1,12.6588935852051
1957,6,-132,48,2,13.0974922180176
1957,6,-130,48,3,13.4899682998657
1957,6,-128,48,4,13.7950744628906
1957,6,-126,48,5,14.0514268875122
1957,6,-124,48,6,14.2093734741211
1957,6,-134,50,7,12.2418031692505
1957,6,-132,50,8,12.6806325912476
1957,6,-130,50,9,13.0369701385498
1957,6,-128,50,10,13.3537349700928
1957,6,-126,50,11,13.7260227203369
1957,6,-124,50,12,13.9804716110229
1957,6,-134,52,13,11.9268732070923
1957,6,-132,52,14,12.3778324127197
1957,6,-130,52,15,12.7504444122314
1957,6,-128,52,16,13.0523176193237
1957,6,-126,52,17,NA
1957,6,-124,52,18,NA
1957,6,-134,54,19,11.5448703765869
1957,6,-132,54,20,11.9671936035156
1957,6,-130,54,21,12.3876886367798
1957,6,-128,54,22,NA
1957,6,-126,54,23,NA
1957,6,-124,54,24,NA
1957,6,-134,56,25,11.1467571258545
1957,6,-132,56,26,11.476674079895
1957,6,-130,56,27,NA
1957,6,-128,56,28,NA
1957,6,-126,56,29,NA
1957,6,-124,56,30,NA
1957,7,-134,48,1,13.6344528198242
1957,7,-132,48,2,14.0395698547363
1957,7,-130,48,3,14.4752635955811
1957,7,-128,48,4,14.7886257171631
1957,7,-126,48,5,14.9593667984009
1957,7,-124,48,6,15.0174312591553
1957,7,-134,50,7,13.4334278106689
1957,7,-132,50,8,13.7815704345703
1957,7,-130,50,9,14.0622463226318
1957,7,-128,50,10,14.2656087875366
1957,7,-126,50,11,14.4939413070679
1957,7,-124,50,12,14.6790380477905
1957,7,-134,52,13,13.3857250213623
1957,7,-132,52,14,13.6579351425171
1957,7,-130,52,15,13.8726243972778
1957,7,-128,52,16,14.0444498062134
1957,7,-126,52,17,NA
1957,7,-124,52,18,NA
1957,7,-134,54,19,13.258415222168
1957,7,-132,54,20,13.4462938308716
1957,7,-130,54,21,13.7087898254395
1957,7,-128,54,22,NA
1957,7,-126,54,23,NA
1957,7,-124,54,24,NA
1957,7,-134,56,25,13.077730178833
1957,7,-132,56,26,13.1907653808594
1957,7,-130,56,27,NA
1957,7,-128,56,28,NA
1957,7,-126,56,29,NA
1957,7,-124,56,30,NA
1958,4,-134,48,1,8.23165416717529
1958,4,-132,48,2,8.47462844848633
1958,4,-130,48,3,8.82224655151367
1958,4,-128,48,4,9.32009696960449
1958,4,-126,48,5,9.90265464782715
1958,4,-124,48,6,10.2600221633911
1958,4,-134,50,7,7.84133577346802
1958,4,-132,50,8,8.17911434173584
1958,4,-130,50,9,8.58130073547363
1958,4,-128,50,10,9.07522487640381
1958,4,-126,50,11,9.65392398834229
1958,4,-124,50,12,10.0411291122437
1958,4,-134,52,13,7.68980503082275
1958,4,-132,52,14,8.03960132598877
1958,4,-130,52,15,8.37806129455566
1958,4,-128,52,16,8.7879581451416
1958,4,-126,52,17,NA
1958,4,-124,52,18,NA
1958,4,-134,54,19,7.52362012863159
1958,4,-132,54,20,7.79748868942261
1958,4,-130,54,21,8.07906723022461
1958,4,-128,54,22,NA
1958,4,-126,54,23,NA
1958,4,-124,54,24,NA
1958,4,-134,56,25,7.28482151031494
1958,4,-132,56,26,7.51977729797363
1958,4,-130,56,27,NA
1958,4,-128,56,28,NA
1958,4,-126,56,29,NA
1958,4,-124,56,30,NA
1958,5,-134,48,1,10.2279367446899
1958,5,-132,48,2,10.7027206420898
1958,5,-130,48,3,11.2866458892822
1958,5,-128,48,4,11.9418792724609
1958,5,-126,48,5,12.5890264511108
1958,5,-124,48,6,12.9786548614502
1958,5,-134,50,7,10.0196228027344
1958,5,-132,50,8,10.5474605560303
1958,5,-130,50,9,11.1268749237061
1958,5,-128,50,10,11.7536163330078
1958,5,-126,50,11,12.4426288604736
1958,5,-124,50,12,12.8828144073486
1958,5,-134,52,13,9.94721031188965
1958,5,-132,52,14,10.4637813568115
1958,5,-130,52,15,10.9597959518433
1958,5,-128,52,16,11.4608325958252
1958,5,-126,52,17,NA
1958,5,-124,52,18,NA
1958,5,-134,54,19,9.78503131866455
1958,5,-132,54,20,10.2170114517212
1958,5,-130,54,21,10.6338338851929
1958,5,-128,54,22,NA
1958,5,-126,54,23,NA
1958,5,-124,54,24,NA
1958,5,-134,56,25,9.52130126953125
1958,5,-132,56,26,9.85583591461182
1958,5,-130,56,27,NA
1958,5,-128,56,28,NA
1958,5,-126,56,29,NA
1958,5,-124,56,30,NA
1958,6,-134,48,1,13.4954051971436
1958,6,-132,48,2,13.8349704742432
1958,6,-130,48,3,14.1768760681152
1958,6,-128,48,4,14.5799827575684
1958,6,-126,48,5,15.0581188201904
1958,6,-124,48,6,15.3725309371948
1958,6,-134,50,7,13.3008890151978
1958,6,-132,50,8,13.7224779129028
1958,6,-130,50,9,14.0717582702637
1958,6,-128,50,10,14.4377069473267
1958,6,-126,50,11,14.9256315231323
1958,6,-124,50,12,15.2758951187134
1958,6,-134,52,13,13.1159648895264
1958,6,-132,52,14,13.5794467926025
1958,6,-130,52,15,13.931001663208
1958,6,-128,52,16,14.2238035202026
1958,6,-126,52,17,NA
1958,6,-124,52,18,NA
1958,6,-134,54,19,12.7924785614014
1958,6,-132,54,20,13.2372007369995
1958,6,-130,54,21,13.6106462478638
1958,6,-128,54,22,NA
1958,6,-126,54,23,NA
1958,6,-124,54,24,NA
1958,6,-134,56,25,12.3928442001343
1958,6,-132,56,26,12.7588357925415
1958,6,-130,56,27,NA
1958,6,-128,56,28,NA
1958,6,-126,56,29,NA
1958,6,-124,56,30,NA
1958,7,-134,48,1,16.0563488006592
1958,7,-132,48,2,15.8903961181641
1958,7,-130,48,3,15.6506052017212
1958,7,-128,48,4,15.5048732757568
1958,7,-126,48,5,15.5564975738525
1958,7,-124,48,6,15.6405153274536
1958,7,-134,50,7,15.4874629974365
1958,7,-132,50,8,15.4950323104858
1958,7,-130,50,9,15.3656196594238
1958,7,-128,50,10,15.2932434082031
1958,7,-126,50,11,15.4389295578003
1958,7,-124,50,12,15.6402959823608
1958,7,-134,52,13,14.9040126800537
1958,7,-132,52,14,15.0669984817505
1958,7,-130,52,15,15.1287536621094
1958,7,-128,52,16,15.1680593490601
1958,7,-126,52,17,NA
1958,7,-124,52,18,NA
1958,7,-134,54,19,14.2736663818359
1958,7,-132,54,20,14.545970916748
1958,7,-130,54,21,14.8306655883789
1958,7,-128,54,22,NA
1958,7,-126,54,23,NA
1958,7,-124,54,24,NA
1958,7,-134,56,25,13.7231159210205
1958,7,-132,56,26,14.0113697052002
1958,7,-130,56,27,NA
1958,7,-128,56,28,NA
1958,7,-126,56,29,NA
1958,7,-124,56,30,NA
1959,4,-134,48,1,8.49227714538574
1959,4,-132,48,2,8.65548896789551
1959,4,-130,48,3,8.86268711090088
1959,4,-128,48,4,9.18816661834717
1959,4,-126,48,5,9.55017280578613
1959,4,-124,48,6,9.76723575592041
1959,4,-134,50,7,7.85081148147583
1959,4,-132,50,8,8.1108341217041
1959,4,-130,50,9,8.41468524932861
1959,4,-128,50,10,8.79259777069092
1959,4,-126,50,11,9.21214294433594
1959,4,-124,50,12,9.46856117248535
1959,4,-134,52,13,7.48209238052368
1959,4,-132,52,14,7.75629997253418
1959,4,-130,52,15,8.04919910430908
1959,4,-128,52,16,8.42852210998535
1959,4,-126,52,17,NA
1959,4,-124,52,18,NA
1959,4,-134,54,19,7.12768888473511
1959,4,-132,54,20,7.35746288299561
1959,4,-130,54,21,7.6497163772583
1959,4,-128,54,22,NA
1959,4,-126,54,23,NA
1959,4,-124,54,24,NA
1959,4,-134,56,25,6.81860971450806
1959,4,-132,56,26,7.03116464614868
1959,4,-130,56,27,NA
1959,4,-128,56,28,NA
1959,4,-126,56,29,NA
1959,4,-124,56,30,NA
1959,5,-134,48,1,9.38025569915771
1959,5,-132,48,2,9.64096450805664
1959,5,-130,48,3,9.97361946105957
1959,5,-128,48,4,10.4202861785889
1959,5,-126,48,5,10.8882617950439
1959,5,-124,48,6,11.1949119567871
1959,5,-134,50,7,8.91588973999023
1959,5,-132,50,8,9.2688684463501
1959,5,-130,50,9,9.67527866363525
1959,5,-128,50,10,10.1468019485474
1959,5,-126,50,11,10.6776475906372
1959,5,-124,50,12,11.022274017334
1959,5,-134,52,13,8.72934436798096
1959,5,-132,52,14,9.11880111694336
1959,5,-130,52,15,9.51598644256592
1959,5,-128,52,16,9.91908740997314
1959,5,-126,52,17,NA
1959,5,-124,52,18,NA
1959,5,-134,54,19,8.55976963043213
1959,5,-132,54,20,8.90797996520996
1959,5,-130,54,21,9.27796840667725
1959,5,-128,54,22,NA
1959,5,-126,54,23,NA
1959,5,-124,54,24,NA
1959,5,-134,56,25,8.43021774291992
1959,5,-132,56,26,8.68550777435303
1959,5,-130,56,27,NA
1959,5,-128,56,28,NA
1959,5,-126,56,29,NA
1959,5,-124,56,30,NA
1959,6,-134,48,1,11.1059379577637
1959,6,-132,48,2,11.6389541625977
1959,6,-130,48,3,12.2519721984863
1959,6,-128,48,4,12.8348245620728
1959,6,-126,48,5,13.2529287338257
1959,6,-124,48,6,13.4762258529663
1959,6,-134,50,7,11.0309896469116
1959,6,-132,50,8,11.5292634963989
1959,6,-130,50,9,12.0446014404297
1959,6,-128,50,10,12.5148220062256
1959,6,-126,50,11,12.9518280029297
1959,6,-124,50,12,13.2171421051025
1959,6,-134,52,13,11.1738548278809
1959,6,-132,52,14,11.5951366424561
1959,6,-130,52,15,11.9877920150757
1959,6,-128,52,16,12.3238143920898
1959,6,-126,52,17,NA
1959,6,-124,52,18,NA
1959,6,-134,54,19,11.2526006698608
1959,6,-132,54,20,11.5523290634155
1959,6,-130,54,21,11.8603792190552
1959,6,-128,54,22,NA
1959,6,-126,54,23,NA
1959,6,-124,54,24,NA
1959,6,-134,56,25,11.3065967559814
1959,6,-132,56,26,11.457329750061
1959,6,-130,56,27,NA
1959,6,-128,56,28,NA
1959,6,-126,56,29,NA
1959,6,-124,56,30,NA
1959,7,-134,48,1,12.8485460281372
1959,7,-132,48,2,13.3174772262573
1959,7,-130,48,3,13.8529033660889
1959,7,-128,48,4,14.3078384399414
1959,7,-126,48,5,14.5395460128784
1959,7,-124,48,6,14.6040782928467
1959,7,-134,50,7,12.6180057525635
1959,7,-132,50,8,13.0516777038574
1959,7,-130,50,9,13.4763965606689
1959,7,-128,50,10,13.8080425262451
1959,7,-126,50,11,14.076361656189
1959,7,-124,50,12,14.2388477325439
1959,7,-134,52,13,12.6351852416992
1959,7,-132,52,14,12.9717702865601
1959,7,-130,52,15,13.2845726013184
1959,7,-128,52,16,13.5513114929199
1959,7,-126,52,17,NA
1959,7,-124,52,18,NA
1959,7,-134,54,19,12.5956325531006
1959,7,-132,54,20,12.8195743560791
1959,7,-130,54,21,13.1125564575195
1959,7,-128,54,22,NA
1959,7,-126,54,23,NA
1959,7,-124,54,24,NA
1959,7,-134,56,25,12.5296802520752
1959,7,-132,56,26,12.6535797119141
1959,7,-130,56,27,NA
1959,7,-128,56,28,NA
1959,7,-126,56,29,NA
1959,7,-124,56,30,NA
1960,4,-134,48,1,7.85262537002563
1960,4,-132,48,2,8.16943454742432
1960,4,-130,48,3,8.55432891845703
1960,4,-128,48,4,9.11728000640869
1960,4,-126,48,5,9.74414157867432
1960,4,-124,48,6,10.1188077926636
1960,4,-134,50,7,7.31853437423706
1960,4,-132,50,8,7.7485523223877
1960,4,-130,50,9,8.25638008117676
1960,4,-128,50,10,8.85124778747559
1960,4,-126,50,11,9.489501953125
1960,4,-124,50,12,9.88082695007324
1960,4,-134,52,13,7.08264684677124
1960,4,-132,52,14,7.54393100738525
1960,4,-130,52,15,8.02196216583252
1960,4,-128,52,16,8.53442096710205
1960,4,-126,52,17,NA
1960,4,-124,52,18,NA
1960,4,-134,54,19,6.85170841217041
1960,4,-132,54,20,7.25329256057739
1960,4,-130,54,21,7.67390108108521
1960,4,-128,54,22,NA
1960,4,-126,54,23,NA
1960,4,-124,54,24,NA
1960,4,-134,56,25,6.55548143386841
1960,4,-132,56,26,6.9080376625061
1960,4,-130,56,27,NA
1960,4,-128,56,28,NA
1960,4,-126,56,29,NA
1960,4,-124,56,30,NA
1960,5,-134,48,1,8.44945430755615
1960,5,-132,48,2,8.76641273498535
1960,5,-130,48,3,9.23392868041992
1960,5,-128,48,4,10.0013542175293
1960,5,-126,48,5,10.913387298584
1960,5,-124,48,6,11.5038623809814
1960,5,-134,50,7,8.24878978729248
1960,5,-132,50,8,8.70454978942871
1960,5,-130,50,9,9.28650856018066
1960,5,-128,50,10,10.0069494247437
1960,5,-126,50,11,10.8500680923462
1960,5,-124,50,12,11.4127435684204
1960,5,-134,52,13,8.31705570220947
1960,5,-132,52,14,8.86766624450684
1960,5,-130,52,15,9.42618083953857
1960,5,-128,52,16,9.93710422515869
1960,5,-126,52,17,NA
1960,5,-124,52,18,NA
1960,5,-134,54,19,8.3404655456543
1960,5,-132,54,20,8.85560894012451
1960,5,-130,54,21,9.32508373260498
1960,5,-128,54,22,NA
1960,5,-126,54,23,NA
1960,5,-124,54,24,NA
1960,5,-134,56,25,8.24996852874756
1960,5,-132,56,26,8.63584804534912
1960,5,-130,56,27,NA
1960,5,-128,56,28,NA
1960,5,-126,56,29,NA
1960,5,-124,56,30,NA
1960,6,-134,48,1,10.5737066268921
1960,6,-132,48,2,10.991060256958
1960,6,-130,48,3,11.4719429016113
1960,6,-128,48,4,12.0772390365601
1960,6,-126,48,5,12.7074956893921
1960,6,-124,48,6,13.0987682342529
1960,6,-134,50,7,10.4475183486938
1960,6,-132,50,8,10.9257259368896
1960,6,-130,50,9,11.4168243408203
1960,6,-128,50,10,11.9428234100342
1960,6,-126,50,11,12.5565795898438
1960,6,-124,50,12,12.9710378646851
1960,6,-134,52,13,10.5133848190308
1960,6,-132,52,14,11.0234298706055
1960,6,-130,52,15,11.4823932647705
1960,6,-128,52,16,11.8458271026611
1960,6,-126,52,17,NA
1960,6,-124,52,18,NA
1960,6,-134,54,19,10.4910898208618
1960,6,-132,54,20,10.9622983932495
1960,6,-130,54,21,11.3850364685059
1960,6,-128,54,22,NA
1960,6,-126,54,23,NA
1960,6,-124,54,24,NA
1960,6,-134,56,25,10.3525257110596
1960,6,-132,56,26,10.7044229507446
1960,6,-130,56,27,NA
1960,6,-128,56,28,NA
1960,6,-126,56,29,NA
1960,6,-124,56,30,NA
1960,7,-134,48,1,12.756516456604
1960,7,-132,48,2,13.1389532089233
1960,7,-130,48,3,13.5396738052368
1960,7,-128,48,4,13.9297351837158
1960,7,-126,48,5,14.2088642120361
1960,7,-124,48,6,14.3276128768921
1960,7,-134,50,7,12.5170593261719
1960,7,-132,50,8,12.9249000549316
1960,7,-130,50,9,13.285795211792
1960,7,-128,50,10,13.5994157791138
1960,7,-126,50,11,13.9285163879395
1960,7,-124,50,12,14.1528158187866
1960,7,-134,52,13,12.4562177658081
1960,7,-132,52,14,12.8387680053711
1960,7,-130,52,15,13.1750822067261
1960,7,-128,52,16,13.4333076477051
1960,7,-126,52,17,NA
1960,7,-124,52,18,NA
1960,7,-134,54,19,12.3368949890137
1960,7,-132,54,20,12.6666841506958
1960,7,-130,54,21,13.032265663147
1960,7,-128,54,22,NA
1960,7,-126,54,23,NA
1960,7,-124,54,24,NA
1960,7,-134,56,25,12.1650314331055
1960,7,-132,56,26,12.4156560897827
1960,7,-130,56,27,NA
1960,7,-128,56,28,NA
1960,7,-126,56,29,NA
1960,7,-124,56,30,NA
1961,4,-134,48,1,7.94557952880859
1961,4,-132,48,2,8.27941703796387
1961,4,-130,48,3,8.65086555480957
1961,4,-128,48,4,9.15818023681641
1961,4,-126,48,5,9.7192554473877
1961,4,-124,48,6,10.0640659332275
1961,4,-134,50,7,7.48492050170898
1961,4,-132,50,8,7.87749624252319
1961,4,-130,50,9,8.3248348236084
1961,4,-128,50,10,8.84164905548096
1961,4,-126,50,11,9.40089225769043
1961,4,-124,50,12,9.74915027618408
1961,4,-134,52,13,7.37521028518677
1961,4,-132,52,14,7.74080801010132
1961,4,-130,52,15,8.11899757385254
1961,4,-128,52,16,8.55321025848389
1961,4,-126,52,17,NA
1961,4,-124,52,18,NA
1961,4,-134,54,19,7.29525566101074
1961,4,-132,54,20,7.58058929443359
1961,4,-130,54,21,7.88804912567139
1961,4,-128,54,22,NA
1961,4,-126,54,23,NA
1961,4,-124,54,24,NA
1961,4,-134,56,25,7.13952827453613
1961,4,-132,56,26,7.39497375488281
1961,4,-130,56,27,NA
1961,4,-128,56,28,NA
1961,4,-126,56,29,NA
1961,4,-124,56,30,NA
1961,5,-134,48,1,8.92895317077637
1961,5,-132,48,2,9.48561763763428
1961,5,-130,48,3,10.1505031585693
1961,5,-128,48,4,10.9005193710327
1961,5,-126,48,5,11.595175743103
